Unnamed: 0,buy,sell,date
17409,54.4,52.7,2021-03-06
17413,54.4,52.7,2021-03-08
17431,54.1,52.1,2021-03-09
17445,53.2,52.1,2021-03-10
17457,53.65,51.9,2021-03-11
17475,53.55,51.7,2021-03-12
17493,53.6,51.9,2021-03-13
17495,53.6,51.7,2021-03-15
17506,53.45,51.55,2021-03-16
17509,53.35,51.55,2021-03-17
17525,53.3,51.5,2021-03-18
17529,53.2,51.4,2021-03-19
17538,53.35,51.5,2021-03-20
17539,53.3,51.4,2021-03-22
17550,53.4,51.4,2021-03-23
17553,53.3,51.35,2021-03-24
17563,53.3,51.35,2021-03-25
17577,53.15,51.15,2021-03-26
17588,53.2,51.1,2021-03-27
17591,53.1,50.9,2021-03-29
17601,52.7,51.2,2021-03-30
17619,52.55,50.5,2021-03-31
17631,52.7,51.2,2021-04-01
17643,53.15,51.9,2021-04-02
17660,53.15,51.95,2021-04-03
17661,53.15,51.95,2021-04-05
17671,52.95,51.9,2021-04-06
17681,53.05,52.0,2021-04-07
17683,52.9,52.0,2021-04-08
17693,53.25,52.4,2021-04-09
17704,53.05,52.35,2021-04-10
17705,53.05,52.25,2021-04-12
17721,53.0,52.3,2021-04-13
17735,53.2,52.0,2021-04-14
17741,53.1,51.95,2021-04-15
17755,53.2,52.2,2021-04-16
17770,53.4,52.85,2021-04-17
17773,53.65,52.95,2021-04-19
17787,53.6,52.85,2021-04-20
17791,53.6,52.95,2021-04-21
17797,53.9,53.2,2021-04-22
17811,53.65,52.9,2021-04-23
17821,53.45,52.6,2021-04-24
17823,53.4,52.5,2021-04-26
17835,53.45,52.35,2021-04-27
17845,53.42,52.2,2021-04-28
17859,53.6,52.3,2021-04-29
17873,53.7,52.15,2021-05-04
17887,53.15,51.75,2021-05-05
17898,53.15,51.75,2021-05-06
17911,53.3,52.1,2021-05-07
17921,53.37,52.2,2021-05-08
17930,53.6,52.3,2021-05-09
17931,53.6,52.35,2021-05-10
17949,53.65,52.35,2021-05-11
17971,53.6,52.25,2021-05-12
17983,53.5,51.95,2021-05-13
17995,53.15,52.0,2021-05-14
18003,53.35,52.3,2021-05-15
18005,53.6,52.5,2021-05-17
18016,53.7,52.6,2021-05-18
18019,53.7,52.6,2021-05-19
18029,53.6,52.6,2021-05-20
18042,53.7,52.7,2021-05-21
18045,53.75,52.7,2021-05-22
18056,54.05,53.0,2021-05-24
18069,54.05,53.0,2021-05-25
18075,54.2,53.2,2021-05-26
18087,54.0,53.0,2021-05-27
18099,54.35,53.2,2021-05-28
18111,54.5,53.4,2021-05-29
18113,55.05,53.6,2021-05-31
18135,55.25,53.55,2021-06-01
18151,55.1,53.5,2021-06-02
18169,55.3,53.6,2021-06-03
18185,54.5,52.9,2021-06-04
18199,54.65,53.25,2021-06-05
18205,54.65,53.2,2021-06-07
18215,54.55,53.0,2021-06-08
18231,54.55,53.05,2021-06-09
18243,54.3,52.85,2021-06-10
18259,54.7,53.2,2021-06-11
18261,54.6,52.8,2021-06-12
18267,54.1,52.8,2021-06-14
18281,54.1,52.8,2021-06-15
18283,54.0,52.6,2021-06-16
18289,53.3,52.0,2021-06-17
18305,53.1,51.65,2021-06-18
18317,53.1,51.55,2021-06-19
18324,53.2,51.8,2021-06-21
18337,53.5,51.95,2021-06-22
18345,53.3,51.75,2021-06-23
18357,53.4,51.7,2021-06-24
18370,53.1,51.7,2021-06-25
18373,53.1,51.7,2021-06-26
18380,52.9,51.5,2021-06-28
18383,52.7,51.3,2021-06-29
18397,52.5,51.1,2021-06-30
18407,52.6,51.2,2021-07-01
18409,52.65,51.25,2021-07-02
18421,52.7,51.3,2021-07-03
18423,52.7,51.3,2021-07-05
18431,52.75,51.35,2021-07-06
18443,52.9,51.5,2021-07-07
18449,52.9,51.5,2021-07-08
18463,52.75,51.35,2021-07-09
18468,52.75,51.35,2021-07-10
18469,52.8,51.4,2021-07-12
18483,52.95,51.55,2021-07-13
18485,52.95,51.55,2021-07-14
18494,53.2,51.8,2021-07-15
18498,53.1,51.7,2021-07-16
18501,53.0,51.6,2021-07-17
18510,53.0,51.6,2021-07-19
18513,53.1,51.7,2021-07-20
18521,52.8,51.4,2021-07-21
18525,52.7,51.3,2021-07-22
18527,52.8,51.4,2021-07-23
18532,52.65,51.25,2021-07-24
18535,52.6,51.2,2021-07-26
18539,52.6,51.2,2021-07-27
18541,52.65,51.25,2021-07-28
18545,52.8,51.4,2021-07-29
18548,52.9,51.5,2021-07-30
18551,52.7,51.3,2021-07-31
18553,52.7,51.3,2021-08-02
18558,52.7,51.3,2021-08-03
18565,52.75,51.35,2021-08-04
18568,52.75,51.35,2021-08-05
18570,52.65,51.25,2021-08-06
18573,52.2,50.8,2021-08-07
18575,51.95,50.55,2021-08-09
18583,51.95,50.55,2021-08-10
18587,51.95,50.55,2021-08-11
18589,52.25,50.85,2021-08-12
18594,52.2,50.8,2021-08-13
18596,52.5,51.1,2021-08-14
18599,52.45,51.05,2021-08-16
18601,52.55,51.15,2021-08-17
18604,52.55,51.15,2021-08-18
18605,52.55,51.15,2021-08-19
18613,53.55,51.0,2021-08-20
18616,53.55,51.0,2021-08-21
18618,53.05,50.5,2021-08-23
18622,53.05,50.6,2021-08-24
18623,53.05,50.6,2021-08-25
18625,53.05,50.5,2021-08-26
18628,53.05,50.5,2021-08-27
18630,53.05,50.9,2021-08-28
18633,53.05,51.0,2021-08-30
18636,53.05,51.0,2021-08-31
18637,53.05,51.0,2021-09-01
18640,53.1,51.1,2021-09-06
18642,53.1,51.1,2021-09-07
18645,52.8,50.7,2021-09-08
18647,52.7,50.6,2021-09-09
18650,52.7,50.6,2021-09-10
18652,52.7,50.6,2021-09-11
18654,52.7,50.6,2021-09-13
18656,52.7,50.6,2021-09-14
18659,52.7,50.8,2021-09-15
18661,52.7,50.7,2021-09-16
18665,52.2,50.3,2021-09-17
18668,52.2,50.3,2021-09-18
18670,52.1,50.1,2021-09-20
18671,52.2,50.3,2021-09-21
18674,51.6,50.5,2021-09-22
18677,51.6,50.4,2021-09-23
18680,51.6,50.5,2021-09-24
18682,51.6,50.5,2021-09-25
18683,51.6,50.6,2021-09-27
18688,51.4,50.4,2021-09-28
18690,51.3,50.2,2021-09-29
18691,51.3,50.0,2021-09-30
18693,51.4,50.3,2021-10-01
18696,51.4,50.2,2021-10-02
18698,51.4,50.2,2021-10-04
18700,51.5,50.4,2021-10-05
18703,51.5,50.2,2021-10-06
18705,51.5,50.3,2021-10-07
18713,51.5,50.5,2021-10-08
18715,51.6,50.6,2021-10-09
18718,51.6,50.7,2021-10-11
18724,51.7,50.75,2021-10-12
18730,51.7,50.75,2021-10-13
18734,52.1,51.15,2021-10-14
18737,52.1,51.1,2021-10-15
18746,52.0,50.8,2021-10-16
18748,51.95,50.85,2021-10-18
18749,51.95,50.85,2021-10-19
18759,52.0,50.9,2021-10-20
18769,52.1,51.0,2021-10-21
18783,52.2,51.1,2021-10-22
18793,52.25,51.15,2021-10-23
18802,52.55,51.45,2021-10-25
18805,52.7,51.6,2021-10-26
18816,52.6,51.5,2021-10-27
18819,52.7,51.6,2021-10-28
18829,52.65,51.65,2021-10-29
18840,52.5,51.5,2021-10-30
18844,52.5,51.5,2021-11-01
18847,52.55,51.55,2021-11-02
18855,52.4,51.4,2021-11-03
18861,52.0,51.2,2021-11-04
18863,52.2,51.4,2021-11-05
18874,52.5,51.7,2021-11-06
18877,52.4,51.6,2021-11-08
18879,52.6,51.8,2021-11-09
18887,52.6,51.8,2021-11-10
18889,53.0,52.2,2021-11-11
18905,53.2,52.4,2021-11-12
18922,53.6,52.8,2021-11-13
18925,53.65,52.85,2021-11-15
18933,53.75,52.95,2021-11-16
18959,53.8,53.0,2021-11-17
18979,54.0,53.2,2021-11-18
18989,53.7,52.9,2021-11-19
19015,53.6,52.8,2021-11-20
19027,53.5,52.7,2021-11-22
19035,52.7,51.9,2021-11-23
19045,52.4,51.6,2021-11-24
19059,52.25,51.45,2021-11-25
19061,52.25,51.45,2021-11-26
19077,52.35,51.55,2021-11-27
19079,52.4,51.6,2021-11-29
19089,52.3,51.5,2021-11-30
19093,52.1,51.3,2021-12-01
19101,52.1,51.3,2021-12-02
19117,51.95,51.15,2021-12-03
19129,52.2,51.4,2021-12-04
19131,52.25,51.45,2021-12-06
19139,52.3,51.5,2021-12-07
19147,52.35,51.55,2021-12-08
19157,52.4,51.6,2021-12-09
19167,52.3,51.5,2021-12-10
19177,52.35,51.55,2021-12-11
19179,52.35,51.55,2021-12-13
19187,52.5,51.7,2021-12-14
19203,52.35,51.55,2021-12-15
19215,52.4,51.6,2021-12-16
19223,52.85,52.05,2021-12-17
19227,52.7,51.9,2021-12-18
19229,52.8,52.0,2021-12-20
19235,52.8,52.0,2021-12-21
19238,52.75,51.95,2021-12-22
19239,52.9,52.1,2021-12-23
19253,52.9,52.1,2021-12-24
19257,52.9,52.1,2021-12-25
19259,52.9,52.1,2021-12-27
19266,52.9,52.1,2021-12-28
19270,52.7,51.9,2021-12-29
19273,52.7,51.9,2021-12-30
19282,53.0,52.2,2021-12-31
19285,53.3,52.5,2022-01-03
19291,52.9,52.1,2022-01-04
19304,53.05,52.25,2022-01-05
19307,52.95,52.15,2022-01-06
19313,52.7,51.9,2022-01-07
19323,52.8,52.0,2022-01-08
19325,52.8,52.0,2022-01-10
19335,52.95,52.15,2022-01-11
19347,53.1,52.5,2022-01-12
19357,53.25,52.45,2022-01-13
19359,53.25,52.45,2022-01-14
19364,53.25,52.55,2022-01-15
19365,53.2,52.5,2022-01-17
19375,53.25,52.55,2022-01-18
19379,53.2,52.5,2022-01-19
19391,53.6,52.9,2022-01-20
19395,53.5,52.8,2022-01-21
19404,53.55,52.85,2022-01-22
19405,53.8,53.0,2022-01-24
19415,54.1,53.3,2022-01-25
19433,54.7,53.9,2022-01-26
19447,53.7,52.9,2022-01-27
19457,53.4,52.6,2022-01-28
19464,53.6,52.8,2022-01-29
19466,53.6,52.8,2022-02-04
19467,54.5,53.7,2022-02-07
19475,54.5,53.7,2022-02-08
19497,54.35,53.55,2022-02-09
19507,54.3,53.3,2022-02-10
19511,53.6,52.85,2022-02-11
19522,54.0,53.2,2022-02-12
19523,54.2,53.4,2022-02-14
19533,54.4,53.6,2022-02-15
19549,54.2,53.4,2022-02-16
19557,54.4,53.6,2022-02-17
19573,54.7,53.9,2022-02-18
19586,54.55,53.75,2022-02-19
19587,54.65,53.85,2022-02-21
19603,55.0,54.2,2022-02-22
19619,54.8,54.0,2022-02-23
19627,55.7,54.9,2022-02-24
19667,55.5,54.7,2022-02-25
19707,55.35,54.6,2022-02-26
19711,55.25,54.45,2022-02-28
19727,55.25,54.45,2022-03-01
19739,55.7,54.9,2022-03-02
19759,55.5,54.7,2022-03-03
19765,55.8,54.9,2022-03-04
19774,56.2,55.3,2022-03-05
19776,56.2,55.3,2022-03-06
19777,56.75,55.85,2022-03-07
19805,56.75,55.85,2022-03-08
19837,57.8,57.0,2022-03-09
19873,56.85,56.05,2022-03-10
19893,56.7,55.9,2022-03-11
19916,56.9,55.8,2022-03-12
19917,56.6,55.5,2022-03-14
19933,56.3,55.2,2022-03-15
19949,56.0,54.9,2022-03-16
19967,56.1,55.0,2022-03-17
19987,56.25,55.15,2022-03-18
19997,56.0,54.9,2022-03-19
19999,56.1,55.0,2022-03-21
20007,56.1,55.0,2022-03-22
20023,56.0,54.9,2022-03-23
20045,56.3,55.2,2022-03-24
20057,56.45,55.35,2022-03-25
20066,56.4,55.3,2022-03-26
20067,56.3,55.2,2022-03-28
20095,56.2,55.1,2022-03-29
20113,56.1,55.0,2022-03-30
20129,55.9,54.8,2022-03-31
20141,55.9,54.8,2022-04-01
20160,55.8,54.7,2022-04-02
20161,55.8,54.7,2022-04-04
20173,55.75,54.65,2022-04-05
20187,55.6,54.5,2022-04-06
20205,55.6,54.5,2022-04-07
20217,55.8,54.7,2022-04-08
20219,56.1,55.0,2022-04-09
20223,56.5,55.4,2022-04-12
20233,56.8,55.7,2022-04-13
20243,57.0,55.9,2022-04-14
20263,57.0,55.9,2022-04-15
20268,57.0,55.9,2022-04-16
20269,57.3,56.3,2022-04-18
20285,57.4,56.3,2022-04-19
20303,56.8,55.7,2022-04-20
20313,56.9,55.8,2022-04-21
20329,56.8,55.7,2022-04-22
20341,56.6,55.5,2022-04-23
20343,56.35,55.25,2022-04-25
20361,56.1,55.0,2022-04-26
20371,55.9,54.8,2022-04-27
20379,55.65,54.55,2022-04-28
20395,55.7,54.6,2022-04-29
20411,56.1,55.0,2022-05-03
20415,55.6,54.5,2022-05-04
20427,56.2,55.1,2022-05-05
20443,55.6,54.5,2022-05-06
20455,55.65,54.55,2022-05-07
20461,55.75,54.7,2022-05-09
20463,55.7,54.6,2022-05-10
20473,55.5,54.4,2022-05-11
20485,55.8,54.7,2022-05-12
20493,55.4,54.3,2022-05-13
20503,55.4,54.3,2022-05-14
20505,55.4,54.3,2022-05-16
20517,55.0,53.9,2022-05-17
20521,54.8,53.7,2022-05-18
20524,54.8,53.7,2022-05-19
20527,55.15,54.1,2022-05-20
20530,55.25,54.2,2022-05-21
20531,55.5,54.4,2022-05-23
20538,55.4,54.3,2022-05-24
20539,55.4,54.3,2022-05-25
20557,55.2,54.1,2022-05-26
20559,55.2,54.1,2022-05-27
20566,55.2,54.1,2022-05-28
20567,55.1,54.0,2022-05-30
20579,55.1,54.0,2022-05-31
20581,54.9,53.8,2022-06-01
20589,55.0,53.9,2022-06-02
20591,55.3,54.2,2022-06-03
20596,55.0,53.9,2022-06-04
20598,55.0,53.9,2022-06-06
20601,54.8,53.7,2022-06-07
20603,54.8,53.7,2022-06-08
20610,54.9,53.8,2022-06-09
20611,54.8,53.7,2022-06-10
20616,55.2,54.1,2022-06-11
20617,55.2,54.1,2022-06-13
20631,54.8,53.7,2022-06-14
20633,54.6,53.5,2022-06-15
20639,54.8,53.7,2022-06-16
20644,55.0,53.9,2022-06-17
20646,55.0,53.9,2022-06-18
20647,54.9,53.8,2022-06-20
20657,54.9,53.8,2022-06-21
20665,54.7,53.6,2022-06-22
20669,54.8,53.7,2022-06-23
20671,54.7,53.6,2022-06-24
20676,54.7,53.6,2022-06-25
20679,54.8,53.7,2022-06-27
20681,54.7,53.6,2022-06-28
20690,54.5,53.4,2022-06-29
20693,54.5,53.4,2022-06-30
20701,54.0,52.9,2022-07-01
20706,54.0,52.9,2022-07-04
20707,54.0,52.9,2022-07-05
20711,53.6,52.6,2022-07-06
20726,52.9,51.8,2022-07-07
20729,52.8,51.7,2022-07-08
20736,52.8,51.7,2022-07-09
20737,52.85,51.75,2022-07-11
20749,52.8,51.7,2022-07-12
20760,53.0,51.9,2022-07-13
20763,53.2,52.1,2022-07-14
20773,53.1,52.0,2022-07-15
20782,53.1,52.0,2022-07-16
20783,53.15,52.05,2022-07-18
20817,52.9,51.8,2022-07-19
20837,52.8,51.7,2022-07-20
20847,52.4,51.3,2022-07-21
20861,52.65,51.55,2022-07-22
20876,52.8,51.7,2022-07-23
20877,52.8,51.7,2022-07-25
20888,52.85,51.75,2022-07-26
20889,52.8,51.7,2022-07-27
20895,53.0,51.9,2022-07-28
20897,53.0,51.9,2022-07-29
20908,53.3,52.2,2022-07-30
20909,53.4,52.3,2022-08-01
20923,53.6,52.5,2022-08-02
20931,53.5,52.4,2022-08-03
20943,53.5,52.4,2022-08-04
20953,53.8,52.7,2022-08-05
20964,53.7,52.6,2022-08-06
20965,53.7,52.6,2022-08-08
20973,53.4,52.3,2022-08-09
20985,53.3,52.2,2022-08-10
20999,53.55,52.45,2022-08-11
21003,53.55,52.45,2022-08-12
21011,53.8,52.7,2022-08-13
21013,53.5,52.4,2022-08-15
21025,53.4,52.3,2022-08-16
21027,53.4,52.3,2022-08-17
21036,53.1,52.0,2022-08-18
21039,52.6,51.6,2022-08-19
21046,52.6,51.5,2022-08-20
21047,52.65,51.55,2022-08-22
21056,52.6,51.5,2022-08-23
21059,52.7,51.6,2022-08-24
21061,52.8,51.7,2022-08-25
21075,52.75,51.65,2022-08-26
21079,52.5,51.4,2022-08-27
21086,52.3,51.2,2022-08-29
21091,52.5,51.4,2022-08-30
21101,52.1,51.1,2022-08-31
21106,52.0,50.9,2022-09-01
21110,52.05,51.05,2022-09-05
21113,52.1,51.1,2022-09-06
21122,51.8,50.8,2022-09-07
21127,52.1,51.1,2022-09-08
21129,52.0,51.0,2022-09-09
21138,52.0,51.0,2022-09-10
21139,52.1,51.1,2022-09-12
21149,52.1,51.1,2022-09-13
21151,51.7,50.7,2022-09-14
21162,51.5,50.5,2022-09-15
21165,51.1,50.1,2022-09-16
21172,51.35,50.35,2022-09-17
21175,51.25,50.25,2022-09-19
21177,51.4,50.4,2022-09-20
21188,51.4,50.4,2022-09-21
21191,51.3,50.3,2022-09-22
21199,51.5,50.5,2022-09-23
21202,51.4,50.4,2022-09-24
21203,51.3,50.3,2022-09-26
21209,51.2,50.2,2022-09-27
21225,51.0,50.0,2022-09-28
21243,51.25,50.25,2022-09-29
21255,52.3,51.3,2022-09-30
21265,52.65,51.65,2022-10-01
21269,52.9,51.9,2022-10-03
21281,53.4,52.3,2022-10-04
21291,53.6,52.5,2022-10-05
21307,53.4,52.3,2022-10-06
21321,53.3,52.2,2022-10-07
21324,53.2,52.1,2022-10-08
21325,53.1,51.9,2022-10-10
21337,52.8,51.7,2022-10-11
21353,52.8,51.7,2022-10-12
21355,52.9,51.8,2022-10-13
21364,53.0,51.9,2022-10-14
21368,52.8,51.7,2022-10-15
21369,52.8,51.7,2022-10-17
21377,52.9,51.8,2022-10-18
21389,53.1,52.0,2022-10-19
21399,53.0,51.9,2022-10-20
21411,53.0,51.9,2022-10-21
21414,53.6,52.5,2022-10-22
21415,53.6,52.5,2022-10-24
21430,53.4,52.3,2022-10-25
21433,53.4,52.3,2022-10-26
21443,53.4,52.3,2022-10-27
21454,53.2,52.1,2022-10-28
21458,53.2,52.1,2022-10-29
21459,53.1,52.0,2022-10-31
21469,53.0,51.9,2022-11-01
21478,53.0,51.9,2022-11-02
21481,52.9,51.8,2022-11-03
21491,52.9,51.8,2022-11-04
21501,53.3,52.2,2022-11-05
21503,53.2,52.1,2022-11-07
21511,53.3,52.2,2022-11-08
21521,53.5,52.4,2022-11-09
21524,53.5,52.4,2022-11-10
21525,53.6,52.5,2022-11-11
21536,54.8,53.7,2022-11-12
21537,54.9,53.8,2022-11-14
21546,55.0,53.9,2022-11-15
21559,54.9,53.8,2022-11-16
21563,54.7,53.6,2022-11-17
21565,54.7,53.6,2022-11-18
21570,54.4,53.3,2022-11-19
21575,54.2,53.1,2022-11-21
21579,54.1,53.0,2022-11-22
21587,54.0,52.9,2022-11-23
21601,54.2,53.1,2022-11-24
21605,54.2,53.1,2022-11-25
21612,54.2,53.1,2022-11-26
21613,54.2,53.1,2022-11-28
21624,54.3,53.2,2022-11-29
21627,54.2,53.1,2022-11-30
21636,54.5,53.4,2022-12-01
21639,54.8,53.7,2022-12-02
21650,54.6,53.5,2022-12-03
21651,54.5,53.4,2022-12-05
21665,54.2,53.1,2022-12-06
21675,54.0,52.9,2022-12-07
21680,54.2,53.1,2022-12-08
21683,54.3,53.2,2022-12-09
21690,54.4,53.3,2022-12-10
21694,54.4,53.3,2022-12-12
21697,54.3,53.2,2022-12-13
21708,54.5,53.4,2022-12-14
21711,54.2,53.1,2022-12-15
21723,54.0,52.9,2022-12-16
21732,54.1,53.0,2022-12-17
21733,54.1,53.0,2022-12-19
21742,54.2,53.1,2022-12-20
21745,54.4,53.3,2022-12-21
21752,54.4,53.3,2022-12-22
21753,54.1,53.0,2022-12-23
21764,54.1,53.0,2022-12-24
21767,54.1,53.0,2022-12-26
21769,54.1,53.0,2022-12-27
21778,54.0,52.9,2022-12-28
21782,53.9,52.8,2022-12-29
21784,54.0,52.9,2022-12-30
21786,54.0,52.9,2022-12-31
21787,54.2,53.1,2023-01-03
21803,54.4,53.3,2023-01-04
21809,54.6,53.5,2023-01-05
21818,54.4,53.3,2023-01-06
21820,54.7,53.6,2023-01-07
21821,54.8,53.7,2023-01-09
21827,54.7,53.6,2023-01-10
21843,54.7,53.6,2023-01-11
21846,54.7,53.6,2023-01-12
21847,54.9,53.8,2023-01-13
21854,55.3,54.2,2023-01-14
21855,55.4,54.3,2023-01-16
21867,55.4,54.3,2023-01-17
21877,55.8,54.7,2023-01-18
21880,55.8,54.7,2023-01-19
21883,56.4,55.3,2023-01-27
21887,56.8,55.5,2023-01-28
21889,55.95,54.65,2023-01-30
21907,55.8,54.5,2023-01-31
21912,55.8,54.5,2023-02-01
21913,55.9,54.6,2023-02-02
21925,55.5,54.3,2023-02-03
21927,54.7,53.7,2023-02-04
21931,54.8,53.8,2023-02-06
21944,55.0,54.0,2023-02-07
21947,55.0,54.0,2023-02-08
21958,55.1,54.1,2023-02-09
21961,54.9,53.9,2023-02-10
21969,55.0,54.0,2023-02-11
21971,54.9,53.9,2023-02-13
21983,54.9,53.9,2023-02-14
21987,54.8,53.8,2023-02-15
21995,54.5,53.5,2023-02-16
21999,54.5,53.5,2023-02-17
22004,54.6,53.6,2023-02-18
22006,54.6,53.6,2023-02-20
22009,54.7,53.7,2023-02-21
22011,54.55,53.55,2023-02-22
22018,54.45,53.48,2023-02-23
22021,54.4,53.4,2023-02-24
22025,54.25,53.25,2023-02-25
22030,54.2,53.2,2023-02-27
22033,54.25,53.25,2023-02-28
22039,54.3,53.15,2023-03-01
22045,54.25,53.25,2023-03-02
22048,54.3,53.3,2023-03-03
22054,54.7,53.7,2023-03-04
22055,54.7,53.7,2023-03-06
22063,54.45,53.48,2023-03-07
22065,54.2,53.2,2023-03-08
22069,54.1,53.1,2023-03-09
22079,54.4,53.4,2023-03-10
22081,54.9,53.9,2023-03-11
22087,55.1,54.1,2023-03-13
22099,55.5,54.5,2023-03-14
22103,55.5,54.5,2023-03-15
22113,55.2,54.2,2023-03-16
22122,55.2,54.2,2023-03-17
22125,56.4,55.4,2023-03-18
22133,55.9,54.75,2023-03-20
22137,55.9,54.75,2023-03-21
22144,55.6,54.5,2023-03-22
22147,55.9,54.75,2023-03-23
22158,56.2,55.0,2023-03-24
22161,56.2,55.0,2023-03-25
22168,55.95,54.85,2023-03-27
22173,55.95,54.85,2023-03-28
22175,55.95,54.85,2023-03-29
22183,55.95,54.85,2023-03-30
22185,56.2,55.0,2023-03-31
22191,56.2,55.0,2023-04-01
22195,55.95,54.85,2023-04-03
22197,56.2,55.0,2023-04-04
22203,56.8,55.6,2023-04-05
22205,56.8,55.6,2023-04-06
22211,56.8,55.6,2023-04-07
22214,56.8,55.6,2023-04-08
22215,56.6,55.4,2023-04-10
22219,56.6,55.4,2023-04-11
22236,56.8,55.6,2023-04-12
22238,56.9,55.7,2023-04-13
22247,57.4,56.2,2023-04-14
22251,56.95,55.8,2023-04-15
22252,56.8,55.6,2023-04-17
22258,56.9,55.8,2023-04-18
22262,56.9,55.8,2023-04-19
22269,56.9,55.8,2023-04-20
22271,56.9,55.8,2023-04-21
22273,56.9,55.8,2023-04-22
22274,56.9,55.8,2023-04-24
22276,57.1,55.9,2023-04-25
22280,57.1,55.9,2023-04-26
22284,57.1,55.9,2023-04-27
22287,57.1,55.9,2023-04-28
22289,57.1,55.9,2023-05-03
22294,57.5,56.3,2023-05-04
22298,57.6,56.3,2023-05-05
22302,57.6,56.3,2023-05-06
22307,57.5,56.3,2023-05-08
22310,57.6,56.3,2023-05-09
22316,57.75,56.55,2023-05-10
22320,57.75,56.55,2023-05-11
22322,57.6,56.5,2023-05-12
22325,57.6,56.5,2023-05-13
22328,57.7,56.6,2023-05-15
22332,57.7,56.6,2023-05-16
22335,57.4,56.2,2023-05-17
22337,57.4,56.2,2023-05-18
22340,57.1,55.9,2023-05-19
22343,57.3,56.0,2023-05-20
22344,57.05,55.9,2023-05-22
22352,57.1,55.95,2023-05-23
22358,56.95,55.85,2023-05-24
22361,56.75,55.7,2023-05-25
22362,56.6,55.5,2023-05-26
22369,56.65,55.6,2023-05-27
22371,56.65,55.6,2023-05-29
22372,56.6,55.5,2023-05-30
22378,56.7,55.6,2023-05-31
22381,56.7,55.6,2023-06-01
22383,56.9,55.7,2023-06-02
22384,56.65,55.6,2023-06-03
22387,56.6,55.5,2023-06-05
22389,56.7,55.6,2023-06-06
22392,56.7,55.6,2023-06-07
22394,56.6,55.5,2023-06-08
22398,56.7,55.6,2023-06-09
22403,56.7,55.6,2023-06-10
22404,56.7,55.6,2023-06-12
22409,56.7,55.6,2023-06-13
22412,56.65,55.5,2023-06-14
22414,56.6,55.5,2023-06-15
22418,56.7,55.6,2023-06-16
22421,56.7,55.6,2023-06-17
22423,56.8,55.7,2023-06-19
22425,56.7,55.6,2023-06-20
22428,56.6,55.5,2023-06-21
22430,56.6,55.5,2023-06-22
22433,56.5,55.4,2023-06-23
22435,56.5,55.4,2023-06-24
22437,56.6,55.45,2023-06-26
22440,56.6,55.45,2023-06-27
22442,56.45,55.3,2023-06-28
22445,56.4,55.25,2023-06-29
22446,56.3,55.2,2023-06-30
22448,56.4,55.25,2023-07-01
22451,56.2,55.15,2023-07-03
22455,56.2,55.15,2023-07-04
22457,56.15,55.1,2023-07-06
22458,56.15,55.1,2023-07-07
22460,56.4,55.25,2023-07-08
22463,56.4,55.25,2023-07-10
22466,56.4,55.35,2023-07-11
22468,56.6,55.6,2023-07-12
22474,57.1,56.0,2023-07-13
22477,57.1,56.0,2023-07-14
22479,57.1,56.0,2023-07-15
22480,56.9,55.9,2023-07-17
22487,56.9,55.9,2023-07-18
22490,57.1,56.0,2023-07-19
22493,57.2,56.1,2023-07-20
22495,57.2,56.1,2023-07-21
22497,57.1,56.0,2023-07-22
22499,57.1,56.0,2023-07-24
22502,57.1,56.0,2023-07-25
22504,57.15,56.1,2023-07-26
22512,57.3,56.3,2023-07-27
22514,57.1,56.0,2023-07-28
22518,57.2,56.2,2023-07-29
22521,57.2,56.2,2023-07-31
22523,57.2,56.2,2023-08-01
22525,57.1,56.0,2023-08-02
22526,56.9,55.9,2023-08-03
22529,57.1,56.0,2023-08-04
22533,57.1,56.1,2023-08-05
22536,57.1,56.1,2023-08-07
22539,57.1,56.1,2023-08-08
22540,57.0,56.0,2023-08-09
22545,57.0,56.0,2023-08-10
22549,57.0,56.0,2023-08-11
22551,57.0,56.0,2023-08-12
22552,56.9,55.9,2023-08-14
22558,56.8,55.8,2023-08-15
22561,56.9,55.9,2023-08-16
22562,56.8,55.8,2023-08-17
22569,56.9,55.9,2023-08-18
22573,56.9,55.9,2023-08-19
22574,56.9,55.9,2023-08-21
22577,56.9,55.9,2023-08-22
22581,56.9,55.9,2023-08-23
22584,57.1,56.1,2023-08-24
22588,57.1,56.1,2023-08-25
22593,57.1,56.1,2023-08-26
22596,57.1,56.1,2023-08-28
22598,57.1,56.1,2023-08-29
22601,57.3,56.2,2023-08-30
22603,57.5,56.3,2023-08-31
22605,57.5,56.3,2023-09-04
22606,57.5,56.3,2023-09-05
22616,57.4,56.3,2023-09-06
22618,57.2,56.15,2023-09-07
22626,57.35,56.35,2023-09-08
22631,57.35,56.35,2023-09-09
22632,57.35,56.35,2023-09-11
22637,57.4,56.4,2023-09-12
22640,57.4,56.3,2023-09-13
22642,57.4,56.3,2023-09-14
22649,57.5,56.5,2023-09-15
22653,57.6,56.6,2023-09-16
22654,57.6,56.6,2023-09-18
22662,58.1,57.1,2023-09-19
22665,58.1,57.1,2023-09-20
22666,58.1,57.1,2023-09-21
22668,58.1,57.1,2023-09-22
22671,58.1,57.1,2023-09-23
22674,58.1,57.1,2023-09-25
22676,57.95,56.95,2023-09-26
22683,57.8,56.8,2023-09-27
22686,57.5,56.5,2023-09-28
22689,57.3,56.3,2023-09-29
22691,57.0,56.0,2023-09-30
